state,category,date,disaster,disaster_info,designated_area,severity,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Ottawa (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Pawnee (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Payne (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Pottawatomie (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Rogers (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Sequoyah (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Tulsa (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Wagoner (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Washington (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Woods (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
LA,DR,2019-06-03,Severe Storm,Severe Storms And Tornadoes,Lincoln (Parish),1.0,30.8,25.6,36.7,0.0,0.0,3.0,7.9,1014.6
LA,DR,2019-06-03,Severe Storm,Severe Storms And Tornadoes,Morehouse (Parish),1.0,30.8,25.6,36.7,0.0,0.0,3.0,7.9,1014.6
LA,DR,2019-06-03,Severe Storm,Severe Storms And Tornadoes,Union (Parish),1.0,30.8,25.6,36.7,0.0,0.0,3.0,7.9,1014.6
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Searcy (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Chicot (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Franklin (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Johnson (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Arkansas (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Conway (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Crawford (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Desha (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Faulkner (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Jefferson (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Lincoln (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Logan (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Perry (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Pope (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Pulaski (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Sebastian (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
AR,DR,2019-06-08,Flood,Severe Storms And Flooding,Yell (County),0.5,25.1,19.8,28.2,0.0,0.0,353.0,9.7,1007.1
ND,DR,2019-06-12,Flood,Flooding,Adams (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Barnes (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Cass (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Dickey (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Emmons (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Grand Forks (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Grant (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Hettinger (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,LaMoure (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Logan (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,McKenzie (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Morton (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Pembina (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Ransom (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Richland (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Sargent (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Steele (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Traill (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ND,DR,2019-06-12,Flood,Flooding,Walsh (County),0.0,16.9,9.0,25.7,0.0,0.0,317.0,9.0,1019.8
ID,DR,2019-06-12,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",Nez Perce Indian Reservation,0.5,24.5,16.5,33.2,0.8,0.0,107.0,11.2,1014.9
ID,DR,2019-06-12,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",Adams (County),0.5,24.5,16.5,33.2,0.8,0.0,107.0,11.2,1014.9
ID,DR,2019-06-12,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",Idaho (County),0.5,24.5,16.5,33.2,0.8,0.0,107.0,11.2,1014.9
ID,DR,2019-06-12,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",Latah (County),0.5,24.5,16.5,33.2,0.8,0.0,107.0,11.2,1014.9
ID,DR,2019-06-12,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",Lewis (County),0.5,24.5,16.5,33.2,0.8,0.0,107.0,11.2,1014.9
ID,DR,2019-06-12,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",Valley (County),0.5,24.5,16.5,33.2,0.8,0.0,107.0,11.2,1014.9
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Prairie Island Community (Indian Reservation),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Red Lake Indian Reservation,0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Upper Sioux Community (Indian Reservation),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",White Earth Indian Reservation,0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Big Stone (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Blue Earth (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Brown (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Chippewa (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Clay (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Cottonwood (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Dodge (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Faribault (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Fillmore (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Freeborn (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Goodhue (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Grant (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Houston (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Jackson (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Kittson (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Lac qui Parle (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Le Sueur (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Lincoln (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Lyon (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",McLeod (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Mahnomen (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Marshall (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Martin (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Mower (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Murray (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Nicollet (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Nobles (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Norman (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Olmsted (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Pennington (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Pipestone (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Polk (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Ramsey (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Red Lake (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Redwood (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Renville (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Rock (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Roseau (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Scott (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Sibley (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Steele (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Stevens (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Swift (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Traverse (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Wabasha (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Waseca (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Washington (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Watonwan (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Wilkin (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Winona (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
MN,DR,2019-06-12,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",Yellow Medicine (County),0.5,16.0,12.2,20.6,1.6,0.0,331.0,15.8,1015.1
VT,DR,2019-06-14,Flood,Severe Storms And Flooding,Bennington (County),0.5,12.5,9.1,16.9,2.3,,208.0,14.0,1008.7
VT,DR,2019-06-14,Flood,Severe Storms And Flooding,Essex (County),0.5,12.5,9.1,16.9,2.3,,208.0,14.0,1008.7
VT,DR,2019-06-14,Flood,Severe Storms And Flooding,Orange (County),0.5,12.5,9.1,16.9,2.3,,208.0,14.0,1008.7
VT,DR,2019-06-14,Flood,Severe Storms And Flooding,Rutland (County),0.5,12.5,9.1,16.9,2.3,,208.0,14.0,1008.7
VT,DR,2019-06-14,Flood,Severe Storms And Flooding,Washington (County),0.5,12.5,9.1,16.9,2.3,,208.0,14.0,1008.7
VT,DR,2019-06-14,Flood,Severe Storms And Flooding,Windsor (County),0.5,12.5,9.1,16.9,2.3,,208.0,14.0,1008.7
NE,DR,2019-06-17,Flood,Severe Storms And Flooding,Ponca (TDSA),0.5,24.1,18.9,27.8,0.3,0.0,139.0,10.8,1013.2
NE,DR,2019-06-17,Flood,Severe Storms And Flooding,Ponca TDSA,0.5,24.1,18.9,27.8,0.3,0.0,139.0,10.8,1013.2
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Columbiana (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Auglaize (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Darke (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Hocking (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Mahoning (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Miami (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Muskingum (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Perry (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Pickaway (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Greene (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Mercer (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
OH,DR,2019-06-18,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",Montgomery (County),0.5,21.7,18.8,26.0,14.1,,197.0,8.5,1012.8
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Clarke (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Clay (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Holmes (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Itawamba (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Kemper (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Monroe (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Oktibbeha (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Warren (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
MS,DR,2019-06-20,Severe Storm,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",Yazoo (County),1.0,20.6,18.3,24.4,19.6,0.0,,5.8,1010.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Allen (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Anderson (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Atchison (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Barber (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Barton (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Bourbon (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Brown (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Butler (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Chase (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Chautauqua (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Cherokee (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Clark (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Clay (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Cloud (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Coffey (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Comanche (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Cowley (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Crawford (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Dickinson (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Doniphan (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
KS,DR,2019-06-20,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",Douglas (County),1.0,24.8,18.5,31.3,0.0,0.0,167.0,8.7,1006.7
